group,session,mic,wav_file,filepath,audio_data,sample_rate,length,target
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0152.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0152.wav,"[ 0.00704956  0.00863647  0.00942993 ...  0.00030518  0.00149536
 -0.00442505]",16000,4.05,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0153.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0153.wav,"[ 3.05175781e-05  1.49536133e-03 -1.67846680e-03 ... -1.34277344e-03
 -1.09863281e-03  1.06811523e-03]",16000,2.25,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0154.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0154.wav,"[ 0.00015259  0.00192261  0.00125122 ... -0.0038147   0.00344849
 -0.00259399]",16000,6.0,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0155.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0155.wav,"[ 1.43432617e-03 -3.44848633e-03  7.32421875e-04 ... -5.79833984e-04
  2.56347656e-03  3.05175781e-05]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0156.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0156.wav,"[-0.00082397 -0.00149536  0.00366211 ...  0.00256348  0.0010376
  0.00363159]",16000,1.8,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0157.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0157.wav,"[ 0.00354004 -0.00247192 -0.003479   ...  0.00042725 -0.00421143
  0.00247192]",16000,3.761625,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0158.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0158.wav,"[-0.0027771  -0.00054932 -0.00238037 ... -0.00161743  0.00180054
  0.00012207]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0159.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0159.wav,"[ 8.23974609e-04 -1.15966797e-03 -3.05175781e-05 ...  1.49536133e-03
 -6.10351562e-05  8.85009766e-04]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0160.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0160.wav,"[ 6.10351562e-05  3.26538086e-03 -3.23486328e-03 ...  2.31933594e-03
 -3.05175781e-03 -3.96728516e-04]",16000,2.25,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0161.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0161.wav,"[ 0.0017395   0.00012207  0.00219727 ...  0.00439453 -0.00216675
 -0.0020752 ]",16000,7.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0162.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0162.wav,"[ 0.00100708  0.00057983  0.         ... -0.00296021  0.00473022
 -0.00100708]",16000,1.95,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0163.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0163.wav,"[ 1.15966797e-03 -3.05175781e-05 -1.12915039e-03 ... -1.73950195e-03
 -2.89916992e-03  1.28173828e-03]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0164.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0164.wav,"[ 0.00076294 -0.00259399  0.00222778 ...  0.00097656  0.00125122
 -0.00222778]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0165.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0165.wav,"[-0.00039673 -0.00256348  0.00024414 ... -0.00137329 -0.00094604
  0.0027771 ]",16000,1.05,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0166.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0166.wav,"[ 0.00302124 -0.0010376  -0.00131226 ...  0.00039673 -0.00268555
  0.00143433]",16000,1.05,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0167.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0167.wav,"[-0.00057983  0.00143433 -0.00427246 ...  0.00030518 -0.00115967
  0.00271606]",16000,3.0,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0168.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0168.wav,"[ 0.00183105 -0.00012207 -0.00061035 ...  0.00018311 -0.00247192
 -0.00106812]",16000,3.0,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0169.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0169.wav,"[ 0.00195312 -0.00030518 -0.00158691 ... -0.00137329  0.00061035
  0.00088501]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0170.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0170.wav,"[ 0.00204468 -0.00454712 -0.00082397 ... -0.00604248  0.00265503
 -0.00115967]",16000,3.0,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0171.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0171.wav,"[ 0.00115967 -0.00500488  0.00592041 ...  0.00253296 -0.0017395
  0.00131226]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0172.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0172.wav,"[-0.00112915 -0.00164795 -0.00161743 ... -0.00021362 -0.00149536
 -0.0010376 ]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0173.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0173.wav,"[ 0.00128174  0.00131226  0.00015259 ...  0.00128174 -0.00570679
  0.00320435]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0174.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0174.wav,"[ 3.05175781e-05  1.89208984e-03 -2.16674805e-03 ...  1.15966797e-03
 -7.01904297e-03 -1.43432617e-03]",16000,1.5,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0175.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0175.wav,"[-0.00262451 -0.00149536  0.00036621 ... -0.00271606 -0.00064087
  0.00491333]",16000,1.5,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0176.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0176.wav,"[-0.00057983 -0.00152588 -0.00247192 ... -0.00253296  0.00219727
 -0.00180054]",16000,3.45,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0177.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0177.wav,"[-0.00161743  0.00161743 -0.00637817 ...  0.00158691  0.00039673
 -0.00021362]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0178.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0178.wav,"[ 0.00036621 -0.00030518 -0.00234985 ...  0.00234985  0.00048828
 -0.00161743]",16000,1.95,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0179.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0179.wav,"[-2.34985352e-03 -1.52587891e-04  3.05175781e-05 ... -8.85009766e-04
  3.20434570e-03 -4.82177734e-03]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0180.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0180.wav,"[ 0.00097656 -0.00134277 -0.00274658 ... -0.00228882  0.00076294
 -0.00088501]",16000,3.45,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0181.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0181.wav,"[ 1.22070312e-03 -1.37329102e-03  3.05175781e-05 ...  2.99072266e-03
 -1.28173828e-03  1.22070312e-03]",16000,0.15,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0182.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0182.wav,"[-0.00280762 -0.00265503  0.00463867 ... -0.00299072  0.00170898
 -0.0039978 ]",16000,3.45,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0183.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0183.wav,"[ 0.00119019 -0.00064087  0.00311279 ... -0.00015259  0.00256348
  0.00057983]",16000,3.15,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0184.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0184.wav,"[ 0.0010376   0.00259399 -0.00195312 ... -0.00134277  0.00088501
  0.00109863]",16000,1.65,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0185.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0185.wav,"[-0.00137329  0.00497437 -0.0007019  ...  0.00271606 -0.00158691
  0.00100708]",16000,1.05,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0186.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0186.wav,"[ 0.00097656  0.00180054 -0.003479   ...  0.00073242 -0.00216675
  0.00549316]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0187.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0187.wav,"[-0.00387573  0.00079346  0.00137329 ... -0.00402832  0.00259399
 -0.00378418]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0188.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0188.wav,"[-0.0020752   0.00112915 -0.00015259 ...  0.0005188  -0.00198364
  0.00256348]",16000,1.5,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0189.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0189.wav,"[-0.00296021 -0.00228882 -0.00018311 ...  0.00396729 -0.00466919
  0.00042725]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0190.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0190.wav,"[ 6.10351562e-05  3.17382812e-03 -1.58691406e-03 ... -1.22070312e-03
 -4.42504883e-03 -2.71606445e-03]",16000,3.0,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0191.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0191.wav,"[-0.00085449  0.00256348  0.00222778 ...  0.00106812 -0.00302124
  0.00369263]",16000,1.5,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0192.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0192.wav,"[ 0.00234985  0.00485229 -0.00524902 ...  0.00048828  0.00164795
 -0.00033569]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0193.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0193.wav,"[-0.00146484  0.00012207 -0.00402832 ...  0.00299072  0.00012207
  0.00057983]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0194.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0194.wav,"[-0.00085449  0.00515747 -0.00082397 ...  0.00024414  0.00390625
 -0.00344849]",16000,1.5,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0195.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0195.wav,"[ 0.0020752   0.0038147  -0.00549316 ... -0.00018311  0.00311279
 -0.00210571]",16000,1.8,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0196.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0196.wav,"[ 1.80053711e-03 -1.28173828e-03 -1.09863281e-03 ...  3.96728516e-04
  3.23486328e-03  3.05175781e-05]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0197.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0197.wav,"[ 8.54492188e-04  1.70898438e-03 -1.37329102e-03 ... -7.32421875e-04
  1.61743164e-03  9.15527344e-05]",16000,1.8,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0198.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0198.wav,"[-0.00018311 -0.00228882 -0.0015564  ... -0.00241089 -0.00311279
  0.00213623]",16000,5.1,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0199.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0199.wav,"[-0.00042725 -0.0005188   0.         ... -0.00115967  0.00289917
  0.00195312]",16000,3.15,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0200.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0200.wav,"[-0.00817871 -0.01223755 -0.02227783 ...  0.00109863  0.00073242
  0.00210571]",16000,3.75,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0201.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0201.wav,"[-6.10351562e-05  3.05175781e-05  7.81250000e-03 ...  9.15527344e-05
 -2.50244141e-03  1.28173828e-03]",16000,1.95,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0202.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0202.wav,"[-0.00064087 -0.00177002  0.00021362 ...  0.00265503 -0.00387573
  0.0020752 ]",16000,2.85,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0203.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0203.wav,"[-0.00186157  0.00219727  0.00140381 ... -0.00115967  0.00082397
  0.00082397]",16000,1.65,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0204.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0204.wav,"[ 0.00106812 -0.00234985  0.00241089 ... -0.00344849  0.00518799
 -0.0010376 ]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0205.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0205.wav,"[ 0.00033569  0.00015259 -0.00027466 ...  0.00015259 -0.00204468
 -0.00198364]",16000,3.3,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0206.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0206.wav,"[-0.00100708  0.00390625 -0.00024414 ...  0.00076294 -0.0038147
 -0.0020752 ]",16000,3.9,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0207.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0207.wav,"[-0.00115967 -0.00692749 -0.00509644 ...  0.00091553  0.00021362
  0.00030518]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0208.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0208.wav,"[-0.00152588  0.00115967 -0.00091553 ... -0.00152588  0.00137329
 -0.00189209]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0209.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0209.wav,"[-0.00048828  0.00466919  0.00280762 ... -0.00231934 -0.00100708
  0.00228882]",16000,1.65,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0210.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0210.wav,"[ 0.00088501 -0.00180054  0.00067139 ...  0.00323486 -0.00146484
  0.00170898]",16000,1.8,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0211.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0211.wav,"[ 0.00180054  0.00094604  0.00189209 ... -0.0017395   0.00146484
  0.        ]",16000,4.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0212.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0212.wav,"[ 0.00054932 -0.00027466  0.00137329 ... -0.00256348  0.00369263
 -0.00405884]",16000,2.25,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0213.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0213.wav,"[ 0.00021362 -0.00100708 -0.00302124 ... -0.00131226  0.00085449
 -0.00170898]",16000,1.8,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0214.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0214.wav,"[ 0.00109863  0.00216675  0.00076294 ... -0.00390625  0.00360107
 -0.00164795]",16000,1.95,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0215.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0215.wav,"[-0.00280762  0.00683594  0.00061035 ...  0.00094604 -0.0032959
 -0.00027466]",16000,4.05,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0216.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0216.wav,"[-0.00878906 -0.01165771 -0.01025391 ... -0.00231934  0.00305176
 -0.00039673]",16000,4.05,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0217.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0217.wav,"[ 0.00048828  0.00274658  0.00119019 ... -0.00161743  0.00134277
 -0.00268555]",16000,2.4,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0218.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0218.wav,"[ 1.52587891e-04  2.13623047e-03 -1.92260742e-03 ... -6.10351562e-05
  1.80053711e-03  4.88281250e-04]",16000,1.95,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0219.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0219.wav,"[ 0.0010376   0.00167847 -0.00018311 ...  0.00564575  0.00250244
 -0.00274658]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0220.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0220.wav,"[-0.00030518  0.00021362 -0.00213623 ...  0.00793457  0.00247192
  0.0093689 ]",16000,1.8,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0221.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0221.wav,"[-0.00427246 -0.00915527 -0.00387573 ... -0.00378418 -0.0012207
  0.00161743]",16000,2.55,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0222.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0222.wav,"[-0.00183105 -0.00314331  0.00265503 ... -0.00100708 -0.00039673
  0.0005188 ]",16000,3.6,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0223.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0223.wav,"[-0.00024414 -0.0020752   0.00015259 ...  0.00286865  0.00161743
 -0.00311279]",16000,1.5,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0224.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0224.wav,"[-0.00097656 -0.00045776 -0.00036621 ... -0.00366211  0.00180054
 -0.00280762]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0225.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0225.wav,"[ 0.00216675  0.00375366  0.0005188  ... -0.00210571 -0.00210571
  0.006073  ]",16000,1.5,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0226.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0226.wav,"[ 0.00012207 -0.00079346  0.00131226 ...  0.00186157  0.00415039
  0.00082397]",16000,3.3,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0227.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0227.wav,"[-0.00045776 -0.00100708 -0.00195312 ...  0.0010376  -0.00018311
 -0.00064087]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0228.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0228.wav,"[-0.00164795  0.00283813 -0.00170898 ...  0.00540161  0.00027466
  0.00292969]",16000,1.05,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0229.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0229.wav,"[-0.00100708  0.00204468  0.00125122 ... -0.0012207   0.00054932
 -0.0017395 ]",16000,1.5,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0230.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0230.wav,"[ 6.71386719e-04 -1.00708008e-03  9.15527344e-05 ... -6.71386719e-04
  3.50952148e-03 -1.15966797e-03]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0231.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0231.wav,"[-0.00061035 -0.00445557  0.00482178 ...  0.00259399 -0.00149536
  0.00421143]",16000,1.8,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0232.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0232.wav,"[-0.00128174  0.00210571 -0.00027466 ... -0.00036621  0.00134277
 -0.00045776]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0233.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0233.wav,"[-0.00268555  0.00317383 -0.00424194 ...  0.0005188  -0.00067139
  0.00061035]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0234.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0234.wav,"[ 0.00210571 -0.00180054 -0.00167847 ... -0.00033569 -0.00189209
  0.00222778]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0235.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0235.wav,"[ 0.00109863 -0.00030518  0.00036621 ... -0.00387573 -0.00036621
 -0.00085449]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0236.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0236.wav,"[-0.00256348  0.00033569  0.00531006 ...  0.0015564  -0.00250244
  0.00061035]",16000,1.05,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0237.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0237.wav,"[-0.00057983 -0.00241089  0.00534058 ...  0.00320435  0.00231934
 -0.00198364]",16000,1.5,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0238.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0238.wav,"[-0.00143433  0.          0.00094604 ... -0.00036621 -0.00015259
  0.00045776]",16000,3.0,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0239.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0239.wav,"[ 0.00527954  0.00195312 -0.00234985 ...  0.00192261 -0.00100708
  0.00201416]",16000,1.05,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0240.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0240.wav,"[ 0.00201416  0.00189209 -0.00332642 ...  0.00033569  0.00219727
  0.00076294]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0241.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0241.wav,"[-0.00057983  0.00146484 -0.00079346 ...  0.00167847  0.00134277
 -0.00161743]",16000,1.5,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0242.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0242.wav,"[ 3.66210938e-04 -2.13623047e-03 -3.11279297e-03 ... -1.22070312e-04
 -6.10351562e-05 -3.05175781e-04]",16000,1.2,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0243.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0243.wav,"[ 0.00198364 -0.00128174 -0.00271606 ... -0.00143433  0.00332642
 -0.00082397]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0244.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0244.wav,"[-0.00152588  0.0055542  -0.0020752  ...  0.         -0.00292969
  0.00216675]",16000,1.35,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0245.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0245.wav,"[-0.00018311 -0.00146484  0.00146484 ...  0.00094604  0.00100708
 -0.00015259]",16000,2.1,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0246.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0246.wav,"[ 0.00479126  0.00082397  0.00268555 ...  0.00177002 -0.00387573
  0.00305176]",16000,3.75,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0247.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0247.wav,"[ 3.66210938e-04  1.89208984e-03  9.15527344e-04 ...  4.08935547e-03
 -5.49316406e-04  6.10351562e-05]",16000,2.1,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0248.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0248.wav,"[-0.00228882 -0.00274658  0.00213623 ...  0.00152588  0.00357056
 -0.00378418]",16000,1.05,0
M_Con,MC03S01,arrayMic,wav_arrayMic_MC03S01_0249.wav,TORGO\M_Con\wav_arrayMic_MC03S01\wav_arrayMic_MC03S01_0249.wav,"[-0.00442505  0.00213623 -0.00195312 ...  0.00332642 -0.00137329
  0.00457764]",16000,1.8,0
